Player ID,Player Name,Opponent,Opponent_Overall_Final_Batting_Score,Final_Opponent_Score_Recent,Fill_Type,Final_Home_Batting_Score,Final_Away_Batting_Score,Final_Score_Spin,Final_Score_Pace,Powerplay_Score,Middle_Over_Score,Death_Over_Score,Final_Batsman_Overall_score,Position,Final_Position_Batting_Score,Role
7915,Suryakumar Yadav,Sri Lanka,0.666073024,0.628261443,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.681716323,0.834455065,0.627728271,0.8457177055519548,4,0.7374615953129541,Batsman
7915,Suryakumar Yadav,Sri Lanka,0.666073024,0.628261443,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.681716323,0.834455065,0.627728271,0.8457177055519548,5,0.4062015061064265,Batsman
7915,Suryakumar Yadav,Bangladesh,0.224294991,0.476262692,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.217117345,0.503620501,0.193046191,0.8457177055519548,2,0.3882614606556805,Batsman
7915,Suryakumar Yadav,Bangladesh,0.224294991,0.476262692,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.217117345,0.503620501,0.193046191,0.8457177055519548,3,0.5899771791969453,Batsman
7915,Suryakumar Yadav,Bangladesh,0.224294991,0.476262692,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.217117345,0.503620501,0.193046191,0.8457177055519548,4,0.7374615953129541,Batsman
7915,Suryakumar Yadav,Bangladesh,0.224294991,0.476262692,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.217117345,0.503620501,0.193046191,0.8457177055519548,5,0.4062015061064265,Batsman
7915,Suryakumar Yadav,Afghanistan,0.311538404,0.569575284,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.217117345,0.523415784,0.41506851,0.8457177055519548,2,0.3882614606556805,Batsman
7915,Suryakumar Yadav,Afghanistan,0.311538404,0.569575284,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.217117345,0.523415784,0.41506851,0.8457177055519548,3,0.5899771791969453,Batsman
7915,Suryakumar Yadav,Afghanistan,0.311538404,0.569575284,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.217117345,0.523415784,0.41506851,0.8457177055519548,4,0.7374615953129541,Batsman
7915,Suryakumar Yadav,Afghanistan,0.311538404,0.569575284,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.217117345,0.523415784,0.41506851,0.8457177055519548,5,0.4062015061064265,Batsman
7915,Suryakumar Yadav,Zimbabwe,0.22014302,0.778975991,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.204206899,0.330517143,0.336534924,0.8457177055519548,2,0.3882614606556805,Batsman
7915,Suryakumar Yadav,Zimbabwe,0.22014302,0.778975991,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.204206899,0.330517143,0.336534924,0.8457177055519548,3,0.5899771791969453,Batsman
7915,Suryakumar Yadav,Zimbabwe,0.22014302,0.778975991,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.204206899,0.330517143,0.336534924,0.8457177055519548,4,0.7374615953129541,Batsman
7915,Suryakumar Yadav,Zimbabwe,0.22014302,0.778975991,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.204206899,0.330517143,0.336534924,0.8457177055519548,5,0.4062015061064265,Batsman
7915,Suryakumar Yadav,Ireland,0.189944604,0.259041428,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.19513714,0.350884395,0.520669335,0.8457177055519548,2,0.3882614606556805,Batsman
7915,Suryakumar Yadav,Ireland,0.189944604,0.259041428,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.19513714,0.350884395,0.520669335,0.8457177055519548,3,0.5899771791969453,Batsman
7915,Suryakumar Yadav,Ireland,0.189944604,0.259041428,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.19513714,0.350884395,0.520669335,0.8457177055519548,4,0.7374615953129541,Batsman
7915,Suryakumar Yadav,Ireland,0.189944604,0.259041428,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.19513714,0.350884395,0.520669335,0.8457177055519548,5,0.4062015061064265,Batsman
7915,Suryakumar Yadav,Scotland,0.132990162,0.5308,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,2,0.3882614606556805,Batsman
7915,Suryakumar Yadav,Scotland,0.132990162,0.5308,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,3,0.5899771791969453,Batsman
7915,Suryakumar Yadav,Scotland,0.132990162,0.5308,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,4,0.7374615953129541,Batsman
7915,Suryakumar Yadav,Scotland,0.132990162,0.5308,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,5,0.4062015061064265,Batsman
7915,Suryakumar Yadav,Netherlands,0.188745036,0.678587898,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.204206899,0.352876437,0.303654245,0.8457177055519548,2,0.3882614606556805,Batsman
7915,Suryakumar Yadav,Netherlands,0.188745036,0.678587898,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.204206899,0.352876437,0.303654245,0.8457177055519548,3,0.5899771791969453,Batsman
